date,symbol,adjust,open,high,low,close,volume,amount,amplitude,pct_change,change,turnover,source,updated_at
2024-07-04,511880,raw,100.959,100.965,100.955,100.963,582060,5876383327.0,0.01,0.01,0.009,7.03,akshare,2026-04-25 23:59:23
2024-07-05,511880,raw,100.966,100.97,100.965,100.969,958953,9682324952.0,0.0,0.01,0.006,11.58,akshare,2026-04-25 23:59:23
2024-07-08,511880,raw,100.971,100.973,100.97,100.972,676720,6832920387.0,0.0,0.0,0.003,8.17,akshare,2026-04-25 23:59:23
2024-07-09,511880,raw,100.973,100.974,100.966,100.967,1114096,11248991454.0,0.01,0.0,-0.005,13.46,akshare,2026-04-25 23:59:23
2024-07-10,511880,raw,100.973,100.973,100.97,100.973,750933,7582296682.0,0.0,0.01,0.006,9.07,akshare,2026-04-25 23:59:23
2024-07-11,511880,raw,100.974,100.976,100.971,100.974,1258929,12711827755.0,0.0,0.0,0.001,15.21,akshare,2026-04-25 23:59:23
2024-07-12,511880,raw,100.985,100.988,100.984,100.986,857948,8664066116.0,0.0,0.01,0.012,10.36,akshare,2026-04-25 23:59:23
2024-07-15,511880,raw,100.993,100.996,100.991,100.996,940669,9500113435.0,0.0,0.01,0.01,11.36,akshare,2026-04-25 23:59:23
2024-07-16,511880,raw,100.998,101.002,100.994,100.995,733971,7412968541.0,0.01,0.0,-0.001,8.87,akshare,2026-04-25 23:59:23
2024-07-17,511880,raw,101.0,101.001,100.998,100.999,546039,5514943306.0,0.0,0.0,0.004,6.6,akshare,2026-04-25 23:59:23
2024-07-18,511880,raw,101.001,101.003,100.998,101.0,836887,8452637256.0,0.0,0.0,0.001,10.11,akshare,2026-04-25 23:59:23
2024-07-19,511880,raw,101.013,101.1,101.01,101.017,722756,7300775151.0,0.09,0.02,0.017,8.73,akshare,2026-04-25 23:59:23
2024-07-22,511880,raw,101.016,101.017,101.012,101.013,770261,7780777022.0,0.0,0.0,-0.004,9.3,akshare,2026-04-25 23:59:23
2024-07-23,511880,raw,101.018,101.019,101.016,101.019,951418,9610962425.0,0.0,0.01,0.006,11.49,akshare,2026-04-25 23:59:23
2024-07-24,511880,raw,101.023,101.024,101.021,101.022,977330,9873242019.0,0.0,0.0,0.003,11.8,akshare,2026-04-25 23:59:23
2024-07-25,511880,raw,101.026,101.027,101.022,101.024,1264847,12778003893.0,0.0,0.0,0.002,15.28,akshare,2026-04-25 23:59:23
2024-07-26,511880,raw,101.036,101.037,101.034,101.035,990047,10002941895.0,0.0,0.01,0.011,11.96,akshare,2026-04-25 23:59:23
2024-07-29,511880,raw,101.038,101.041,101.037,101.04,715060,7224896222.0,0.0,0.0,0.005,8.64,akshare,2026-04-25 23:59:23
2024-07-30,511880,raw,101.044,101.046,101.041,101.044,873539,8826572887.0,0.0,0.0,0.004,10.55,akshare,2026-04-25 23:59:23
2024-07-31,511880,raw,101.047,101.049,101.031,101.038,1825315,18443118558.0,0.02,-0.01,-0.006,22.05,akshare,2026-04-25 23:59:23
2024-08-01,511880,raw,101.045,101.056,101.045,101.053,1242734,12557876618.0,0.01,0.01,0.015,15.01,akshare,2026-04-25 23:59:23
2024-08-02,511880,raw,101.065,101.069,101.065,101.069,717775,7254318884.0,0.0,0.02,0.016,8.67,akshare,2026-04-25 23:59:23
2024-08-05,511880,raw,101.071,101.09,101.067,101.079,1007798,10185881827.0,0.02,0.01,0.01,12.17,akshare,2026-04-25 23:59:23
2024-08-06,511880,raw,101.076,101.081,101.071,101.079,1000153,10108958584.0,0.01,0.0,0.0,12.08,akshare,2026-04-25 23:59:23
2024-08-07,511880,raw,101.078,101.088,101.077,101.084,846817,8559601504.0,0.01,0.0,0.005,10.23,akshare,2026-04-25 23:59:23
2024-08-08,511880,raw,101.086,101.091,101.078,101.079,688165,6956287229.0,0.01,0.0,-0.005,8.31,akshare,2026-04-25 23:59:23
2024-08-09,511880,raw,101.091,101.097,101.09,101.095,828970,8380182392.0,0.01,0.02,0.016,10.01,akshare,2026-04-25 23:59:23
2024-08-12,511880,raw,101.096,101.1,101.095,101.099,750139,7583647517.0,0.0,0.0,0.004,9.06,akshare,2026-04-25 23:59:23
2024-08-13,511880,raw,101.099,101.102,101.097,101.101,959342,9698846054.0,0.0,0.0,0.002,11.59,akshare,2026-04-25 23:59:23
2024-08-14,511880,raw,101.103,101.104,101.101,101.103,683577,6911122353.0,0.0,0.0,0.002,8.26,akshare,2026-04-25 23:59:23
2024-08-15,511880,raw,101.108,101.111,101.099,101.106,1172225,11851810775.0,0.01,0.0,0.003,14.16,akshare,2026-04-25 23:59:23
2024-08-16,511880,raw,101.116,101.121,101.115,101.121,933039,9434714408.0,0.01,0.01,0.015,11.27,akshare,2026-04-25 23:59:23
2024-08-19,511880,raw,101.123,101.124,101.119,101.122,715220,7232404762.0,0.0,0.0,0.001,8.64,akshare,2026-04-25 23:59:23
2024-08-20,511880,raw,101.123,101.134,101.122,101.129,940811,9513897754.0,0.01,0.01,0.007,11.36,akshare,2026-04-25 23:59:23
2024-08-21,511880,raw,101.129,101.13,101.127,101.127,741977,7503488856.0,0.0,0.0,-0.002,8.96,akshare,2026-04-25 23:59:23
2024-08-22,511880,raw,101.133,101.143,101.133,101.14,921364,9318188750.0,0.01,0.01,0.013,11.13,akshare,2026-04-25 23:59:23
2024-08-23,511880,raw,101.15,101.15,101.141,101.144,592320,5991083363.0,0.01,0.0,0.004,7.15,akshare,2026-04-25 23:59:23
2024-08-26,511880,raw,101.147,101.149,101.145,101.146,652763,6602500691.0,0.0,0.0,0.002,7.88,akshare,2026-04-25 23:59:23
2024-08-27,511880,raw,101.151,101.152,101.149,101.15,672406,6801411730.0,0.0,0.0,0.004,8.12,akshare,2026-04-25 23:59:23
2024-08-28,511880,raw,101.155,101.156,101.153,101.154,720094,7284061966.0,0.0,0.0,0.004,8.7,akshare,2026-04-25 23:59:23
2024-08-29,511880,raw,101.159,101.159,101.15,101.151,1199321,12131683084.0,0.01,0.0,-0.003,14.49,akshare,2026-04-25 23:59:23
2024-08-30,511880,raw,101.166,101.168,101.154,101.159,1438592,14552667608.0,0.01,0.01,0.008,17.38,akshare,2026-04-25 23:59:23
2024-09-02,511880,raw,101.17,101.193,101.169,101.189,1155475,11690562454.0,0.02,0.03,0.03,13.96,akshare,2026-04-25 23:59:23
2024-09-03,511880,raw,101.192,101.193,101.176,101.182,873234,8835374268.0,0.02,-0.01,-0.007,10.55,akshare,2026-04-25 23:59:23
2024-09-04,511880,raw,101.181,101.189,101.18,101.187,544991,5514362666.0,0.01,0.0,0.005,6.58,akshare,2026-04-25 23:59:23
2024-09-05,511880,raw,101.2,101.2,101.188,101.194,925030,9360568902.0,0.01,0.01,0.007,11.17,akshare,2026-04-25 23:59:23
2024-09-06,511880,raw,101.196,101.209,101.196,101.206,725674,7343913835.0,0.01,0.01,0.012,8.76,akshare,2026-04-25 23:59:23
2024-09-09,511880,raw,101.205,101.208,101.198,101.199,900321,9111336224.0,0.01,-0.01,-0.007,10.87,akshare,2026-04-25 23:59:23
2024-09-10,511880,raw,101.204,101.205,101.199,101.201,1083260,10962805085.0,0.01,0.0,0.002,13.08,akshare,2026-04-25 23:59:23
2024-09-11,511880,raw,101.206,101.207,101.203,101.204,830282,8402837421.0,0.0,0.0,0.003,10.03,akshare,2026-04-25 23:59:23
2024-09-12,511880,raw,101.209,101.209,101.201,101.203,952813,9642895364.0,0.01,0.0,-0.001,11.51,akshare,2026-04-25 23:59:23
2024-09-13,511880,raw,101.227,101.23,101.225,101.228,696756,7053042403.0,0.0,0.02,0.025,8.42,akshare,2026-04-25 23:59:23
2024-09-18,511880,raw,101.23,101.231,101.214,101.221,1171393,11857390905.0,0.02,-0.01,-0.007,14.15,akshare,2026-04-25 23:59:23
2024-09-19,511880,raw,101.225,101.227,101.198,101.222,839373,8496026345.0,0.03,0.0,0.001,10.14,akshare,2026-04-25 23:59:23
2024-09-20,511880,raw,101.244,101.249,101.243,101.248,869843,8806807100.0,0.01,0.03,0.026,10.51,akshare,2026-04-25 23:59:23
2024-09-23,511880,raw,101.251,101.254,101.247,101.249,1217177,12323920081.0,0.01,0.0,0.001,14.7,akshare,2026-04-25 23:59:23
2024-09-24,511880,raw,101.252,101.253,101.232,101.235,2234891,22626984404.0,0.02,-0.01,-0.014,26.99,akshare,2026-04-25 23:59:23
2024-09-25,511880,raw,101.229,101.256,101.213,101.255,2044758,20700810498.0,0.04,0.02,0.02,24.7,akshare,2026-04-25 23:59:23
2024-09-26,511880,raw,101.256,101.259,101.244,101.246,1736444,17581418923.0,0.01,-0.01,-0.009,20.97,akshare,2026-04-25 23:59:23
2024-09-27,511880,raw,101.21,101.369,101.168,101.315,1043929,10566288470.0,0.2,0.07,0.069,12.61,akshare,2026-04-25 23:59:23
2024-09-30,511880,raw,101.21,101.334,101.205,101.294,1861213,18848114606.0,0.13,-0.02,-0.021,22.48,akshare,2026-04-25 23:59:23
2024-10-08,511880,raw,101.008,101.306,101.0,101.3,2457612,24882297816.0,0.3,0.01,0.006,29.68,akshare,2026-04-25 23:59:23
2024-10-09,511880,raw,101.309,101.335,101.302,101.318,1679351,17013703554.0,0.03,0.02,0.018,20.28,akshare,2026-04-25 23:59:23
2024-10-10,511880,raw,101.312,101.386,101.312,101.378,1059939,10739992841.0,0.07,0.06,0.06,12.8,akshare,2026-04-25 23:59:23
2024-10-11,511880,raw,101.36,101.488,101.357,101.472,875849,8882946164.0,0.13,0.09,0.094,10.58,akshare,2026-04-25 23:59:23
2024-10-14,511880,raw,101.39,101.492,101.389,101.488,798969,8106032032.0,0.1,0.02,0.016,9.65,akshare,2026-04-25 23:59:23
2024-10-15,511880,raw,101.44,101.464,101.346,101.379,1291520,13094688903.0,0.12,-0.11,-0.109,15.6,akshare,2026-04-25 23:59:23
2024-10-16,511880,raw,101.342,101.344,101.335,101.336,1389307,14079089428.0,0.01,-0.04,-0.043,16.78,akshare,2026-04-25 23:59:23
2024-10-17,511880,raw,101.336,101.341,101.335,101.341,1048158,10621865690.0,0.01,0.0,0.005,12.66,akshare,2026-04-25 23:59:23
2024-10-18,511880,raw,101.345,101.349,101.245,101.292,2006513,20329209628.0,0.1,-0.05,-0.049,24.24,akshare,2026-04-25 23:59:23
2024-10-21,511880,raw,101.3,101.352,101.3,101.348,1255164,12719515215.0,0.05,0.06,0.056,15.16,akshare,2026-04-25 23:59:23
2024-10-22,511880,raw,101.351,101.355,101.347,101.355,1096554,11113749613.0,0.01,0.01,0.007,13.24,akshare,2026-04-25 23:59:23
2024-10-23,511880,raw,101.355,101.358,101.35,101.357,1024454,10383193754.0,0.01,0.0,0.002,12.37,akshare,2026-04-25 23:59:23
2024-10-24,511880,raw,101.365,101.379,101.363,101.373,1133203,11487040285.0,0.02,0.02,0.016,13.69,akshare,2026-04-25 23:59:23
2024-10-25,511880,raw,101.378,101.386,101.371,101.372,1591606,16134967614.0,0.01,0.0,-0.001,19.22,akshare,2026-04-25 23:59:23
2024-10-28,511880,raw,101.376,101.379,101.375,101.378,1012950,10268932132.0,0.0,0.01,0.006,12.23,akshare,2026-04-25 23:59:23
2024-10-29,511880,raw,101.376,101.381,101.372,101.379,1192444,12088512851.0,0.01,0.0,0.001,14.4,akshare,2026-04-25 23:59:23
2024-10-30,511880,raw,101.383,101.386,101.379,101.385,615878,6243888123.0,0.01,0.01,0.006,7.44,akshare,2026-04-25 23:59:23
2024-10-31,511880,raw,101.391,101.397,101.386,101.394,1355676,13745244868.0,0.01,0.01,0.009,16.37,akshare,2026-04-25 23:59:23
2024-11-01,511880,raw,101.407,101.422,101.402,101.41,1074020,10891681722.0,0.02,0.02,0.016,12.97,akshare,2026-04-25 23:59:23
2024-11-04,511880,raw,101.418,101.418,101.406,101.413,861281,8734331098.0,0.01,0.0,0.003,10.4,akshare,2026-04-25 23:59:23
2024-11-05,511880,raw,101.415,101.415,101.405,101.406,1608634,16312845466.0,0.01,-0.01,-0.007,19.43,akshare,2026-04-25 23:59:23
2024-11-06,511880,raw,101.41,101.422,101.408,101.419,1579573,16019216662.0,0.01,0.01,0.013,19.08,akshare,2026-04-25 23:59:23
