train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,15,170,0.3941,-0.4911,0.8891
2016-01-05,2020-01-05,2020-01-06,2021-01-04,50,160,0.7465,-0.0351,-0.0154
2017-01-05,2021-01-05,2021-01-05,2022-01-04,10,140,1.3864,-0.1602,-0.1908
2018-01-05,2022-01-05,2022-01-05,2023-01-04,25,160,0.1472,0.0301,-0.3114
2019-01-05,2023-01-05,2023-01-05,2024-01-04,25,180,0.3907,1.209,2.6333
2020-01-05,2024-01-05,2024-01-05,2025-01-03,15,200,1.4055,-0.4607,0.6506
2021-01-05,2025-01-05,2025-01-06,2025-12-31,30,200,1.0649,2.3279,3.984
2022-01-05,2026-01-05,2026-01-05,2026-04-24,20,100,7.7848,0.1346,0.4541
