train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,30,100,0.9157,0.2318,0.5586
2016-01-05,2020-01-05,2020-01-06,2021-01-04,20,100,1.9093,0.1907,0.0161
2017-01-05,2021-01-05,2021-01-05,2022-01-04,20,100,1.9667,-0.127,-0.3801
2018-01-05,2022-01-05,2022-01-05,2023-01-04,25,100,0.2374,-0.2263,0.0048
2019-01-05,2023-01-05,2023-01-05,2024-01-04,40,170,0.3867,-0.0824,-0.1571
2020-01-05,2024-01-05,2024-01-05,2025-01-03,45,120,0.0083,0.2922,0.3621
2021-01-05,2025-01-05,2025-01-06,2025-12-31,35,200,0.316,0.4222,0.4222
2022-01-05,2026-01-05,2026-01-05,2026-04-24,50,120,0.9179,-0.1412,-0.1553
