train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,20,110,0.5294,0.1316,0.2596
2016-01-05,2020-01-05,2020-01-06,2021-01-04,10,200,0.5186,-0.0065,0.0553
2017-01-05,2021-01-05,2021-01-05,2022-01-04,45,100,0.4871,-0.0038,0.2518
2018-01-05,2022-01-05,2022-01-05,2023-01-04,50,110,0.3226,-0.0957,-0.0569
2019-01-05,2023-01-05,2023-01-05,2024-01-04,10,200,0.2367,0.074,0.1858
2020-01-05,2024-01-05,2024-01-05,2025-01-03,30,180,0.3193,0.1939,0.2513
2021-01-05,2025-01-05,2025-01-06,2025-12-31,30,180,0.4104,-0.066,-0.0321
2022-01-05,2026-01-05,2026-01-05,2026-04-24,20,110,0.3465,0.0,-0.0061
