train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,25,200,0.007,-0.0008,0.0232
2016-01-05,2020-01-05,2020-01-06,2021-01-04,15,170,0.0053,0.0092,0.0154
2017-01-05,2021-01-05,2021-01-05,2022-01-04,20,170,0.0204,0.0,0.0433
2018-01-05,2022-01-05,2022-01-05,2023-01-04,20,170,0.0204,0.0,0.0225
2019-01-05,2023-01-05,2023-01-05,2024-01-04,20,170,0.0162,0.0,0.0309
2020-01-05,2024-01-05,2024-01-05,2025-01-03,30,100,0.0,0.0,0.0629
2021-01-05,2025-01-05,2025-01-06,2025-12-31,10,200,0.0089,-0.0068,0.0029
2022-01-05,2026-01-05,2026-01-05,2026-04-24,10,200,0.0084,0.0,0.0096
