train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2016-11-04,2020-11-04,2020-11-04,2021-11-03,10,180,0.3021,0.0513,0.1538
2017-11-04,2021-11-04,2021-11-04,2022-11-03,15,160,0.4032,-0.1014,-0.1072
2018-11-04,2022-11-04,2022-11-04,2023-11-03,10,160,0.4235,-0.0759,-0.0835
2019-11-04,2023-11-04,2023-11-06,2024-11-01,40,200,0.4988,0.0,0.0034
2020-11-04,2024-11-04,2024-11-04,2025-11-03,10,130,0.1147,0.119,0.2804
2021-11-04,2025-11-04,2025-11-04,2026-04-24,25,200,0.2586,0.1028,0.1028
