train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,25,100,0.3661,-0.2491,0.2889
2016-01-05,2020-01-05,2020-01-06,2021-01-04,15,100,-0.0437,-0.058,0.2296
2017-01-05,2021-01-05,2021-01-05,2022-01-04,20,150,0.1828,0.073,0.1539
2018-01-05,2022-01-05,2022-01-05,2023-01-04,45,120,0.4191,-0.119,-0.1731
2019-01-05,2023-01-05,2023-01-05,2024-01-04,20,190,0.2478,-0.028,-0.0872
2020-01-05,2024-01-05,2024-01-05,2025-01-03,40,200,0.2845,-0.209,0.0297
2021-01-05,2025-01-05,2025-01-06,2025-12-31,45,200,-0.096,0.3848,0.3848
2022-01-05,2026-01-05,2026-01-05,2026-04-24,45,200,0.0861,0.1022,0.1022
