train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,30,110,0.3486,0.0926,0.2596
2016-01-05,2020-01-05,2020-01-06,2021-01-04,50,100,0.7087,0.119,0.0553
2017-01-05,2021-01-05,2021-01-05,2022-01-04,50,100,0.7653,0.0158,0.2518
2018-01-05,2022-01-05,2022-01-05,2023-01-04,50,100,0.3015,-0.0131,-0.0569
2019-01-05,2023-01-05,2023-01-05,2024-01-04,20,110,0.4849,0.0504,0.1858
2020-01-05,2024-01-05,2024-01-05,2025-01-03,10,130,0.4046,0.1183,0.2513
2021-01-05,2025-01-05,2025-01-06,2025-12-31,35,100,0.604,-0.2015,-0.0321
2022-01-05,2026-01-05,2026-01-05,2026-04-24,45,110,0.1909,0.0143,-0.0061
