train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,20,200,1.7055,0.2214,0.6166
2016-01-05,2020-01-05,2020-01-06,2021-01-04,40,150,2.8732,0.3842,0.7453
2017-01-05,2021-01-05,2021-01-05,2022-01-04,10,180,2.6305,-0.1823,-0.2236
2018-01-05,2022-01-05,2022-01-05,2023-01-04,25,100,1.0168,-0.2133,-0.2641
2019-01-05,2023-01-05,2023-01-05,2024-01-04,15,130,0.9149,0.0389,0.0793
2020-01-05,2024-01-05,2024-01-05,2025-01-03,20,120,0.5124,0.3039,0.4113
2021-01-05,2025-01-05,2025-01-06,2025-12-31,15,170,0.3547,0.069,0.1038
2022-01-05,2026-01-05,2026-01-05,2026-04-24,20,180,0.6429,-0.0272,0.0193
