train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,25,190,0.5162,0.1488,0.5859
2016-01-05,2020-01-05,2020-01-06,2021-01-04,20,100,0.8168,0.1502,0.1297
2017-01-05,2021-01-05,2021-01-05,2022-01-04,20,100,1.1341,0.0379,0.1484
2018-01-05,2022-01-05,2022-01-05,2023-01-04,25,100,0.3321,0.2334,-0.1659
2019-01-05,2023-01-05,2023-01-05,2024-01-04,20,110,1.1325,-0.2046,-0.2406
2020-01-05,2024-01-05,2024-01-05,2025-01-03,20,110,0.3541,-0.3288,0.4739
2021-01-05,2025-01-05,2025-01-06,2025-12-31,40,190,0.0791,0.154,0.1361
2022-01-05,2026-01-05,2026-01-05,2026-04-24,45,160,0.5059,0.0351,-0.0404
