train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,20,130,0.1517,0.1034,0.1994
2016-01-05,2020-01-05,2020-01-06,2021-01-04,25,190,0.2711,0.1268,0.1403
2017-01-05,2021-01-05,2021-01-05,2022-01-04,10,200,0.3426,0.0,-0.0723
2018-01-05,2022-01-05,2022-01-05,2023-01-04,10,200,0.3617,-0.0215,0.1055
2019-01-05,2023-01-05,2023-01-05,2024-01-04,20,160,0.3376,0.1622,0.1622
2020-01-05,2024-01-05,2024-01-05,2025-01-03,25,150,0.227,0.2963,0.2963
2021-01-05,2025-01-05,2025-01-06,2025-12-31,10,180,0.5003,0.5427,0.5427
2022-01-05,2026-01-05,2026-01-05,2026-04-24,15,160,1.4112,0.0564,0.0564
