train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,45,160,0.37,0.3034,0.5859
2016-01-05,2020-01-05,2020-01-06,2021-01-04,45,160,0.9513,-0.2486,0.1297
2017-01-05,2021-01-05,2021-01-05,2022-01-04,20,150,0.6381,-0.0016,0.1484
2018-01-05,2022-01-05,2022-01-05,2023-01-04,20,150,0.2334,0.0683,-0.1659
2019-01-05,2023-01-05,2023-01-05,2024-01-04,15,100,0.6506,-0.1533,-0.2406
2020-01-05,2024-01-05,2024-01-05,2025-01-03,45,190,0.3886,0.0964,0.4739
2021-01-05,2025-01-05,2025-01-06,2025-12-31,50,190,-0.0996,0.1315,0.1361
2022-01-05,2026-01-05,2026-01-05,2026-04-24,35,190,0.2276,-0.0341,-0.0404
