train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,10,100,0.0,0.0,0.0199
2016-01-05,2020-01-05,2020-01-06,2021-01-04,10,100,0.0,0.0,0.0163
2017-01-05,2021-01-05,2021-01-05,2022-01-04,10,100,0.0,0.0,0.0169
2018-01-05,2022-01-05,2022-01-05,2023-01-04,10,100,0.0,0.0,0.0135
2019-01-05,2023-01-05,2023-01-05,2024-01-04,10,100,0.0,0.0,0.0139
2020-01-05,2024-01-05,2024-01-05,2025-01-03,10,100,0.0,0.0,0.0116
2021-01-05,2025-01-05,2025-01-06,2025-12-31,10,100,0.0,0.0,0.0087
2022-01-05,2026-01-05,2026-01-05,2026-04-24,10,100,0.0,0.0,0.0023
