train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,20,150,0.1443,0.0232,0.0232
2016-01-05,2020-01-05,2020-01-06,2021-01-04,15,180,0.1169,0.0179,0.0154
2017-01-05,2021-01-05,2021-01-05,2022-01-04,35,160,0.1154,0.0376,0.0433
2018-01-05,2022-01-05,2022-01-05,2023-01-04,20,130,0.1628,0.0108,0.0225
2019-01-05,2023-01-05,2023-01-05,2024-01-04,35,160,0.1242,0.0284,0.0309
2020-01-05,2024-01-05,2024-01-05,2025-01-03,10,100,0.1317,0.0629,0.0629
2021-01-05,2025-01-05,2025-01-06,2025-12-31,30,160,0.1722,0.0029,0.0029
2022-01-05,2026-01-05,2026-01-05,2026-04-24,45,170,0.1193,0.0096,0.0096
