train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,10,200,0.3364,0.1379,0.2596
2016-01-05,2020-01-05,2020-01-06,2021-01-04,15,200,0.4112,-0.1273,0.0553
2017-01-05,2021-01-05,2021-01-05,2022-01-04,20,110,0.4294,-0.1226,0.2518
2018-01-05,2022-01-05,2022-01-05,2023-01-04,25,120,0.2052,0.0098,-0.0569
2019-01-05,2023-01-05,2023-01-05,2024-01-04,10,200,0.1646,0.0039,0.1858
2020-01-05,2024-01-05,2024-01-05,2025-01-03,20,160,0.1792,0.1752,0.2513
2021-01-05,2025-01-05,2025-01-06,2025-12-31,50,140,0.3179,-0.0902,-0.0321
2022-01-05,2026-01-05,2026-01-05,2026-04-24,20,110,0.1591,-0.0321,-0.0061
