train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2016-11-04,2020-11-04,2020-11-04,2021-11-03,10,140,0.8747,0.1035,0.1538
2017-11-04,2021-11-04,2021-11-04,2022-11-03,10,140,1.0852,-0.155,-0.1072
2018-11-04,2022-11-04,2022-11-04,2023-11-03,15,100,0.271,0.0228,-0.0835
2019-11-04,2023-11-04,2023-11-06,2024-11-01,15,100,0.4809,-0.1032,0.0034
2020-11-04,2024-11-04,2024-11-04,2025-11-03,15,100,0.11,0.1216,0.2804
2021-11-04,2025-11-04,2025-11-04,2026-04-24,15,200,0.3892,0.1028,0.1028
