train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2016-11-04,2020-11-04,2020-11-04,2021-11-03,10,180,0.557,-0.0914,0.1538
2017-11-04,2021-11-04,2021-11-04,2022-11-03,15,180,0.4922,-0.1596,-0.1072
2018-11-04,2022-11-04,2022-11-04,2023-11-03,10,160,0.1751,-0.1174,-0.0835
2019-11-04,2023-11-04,2023-11-06,2024-11-01,40,140,0.2855,-0.1329,0.0034
2020-11-04,2024-11-04,2024-11-04,2025-11-03,25,200,-0.1004,0.2804,0.2804
2021-11-04,2025-11-04,2025-11-04,2026-04-24,25,200,0.1456,0.1028,0.1028
