train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,15,110,0.0622,0.0847,0.6021
2016-01-05,2020-01-05,2020-01-06,2021-01-04,15,110,0.1635,0.5604,1.1306
2017-01-05,2021-01-05,2021-01-05,2022-01-04,35,190,1.3804,-0.1569,-0.0095
2018-01-05,2022-01-05,2022-01-05,2023-01-04,50,190,1.189,-0.1406,0.0695
2019-01-05,2023-01-05,2023-01-05,2024-01-04,40,200,0.8882,0.1822,0.2405
2020-01-05,2024-01-05,2024-01-05,2025-01-03,20,200,1.2924,-0.0412,0.2677
2021-01-05,2025-01-05,2025-01-06,2025-12-31,40,200,0.4981,0.9448,1.2633
2022-01-05,2026-01-05,2026-01-05,2026-04-24,45,200,1.7506,-0.0047,-0.0047
