train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,50,140,2.6169,0.2355,0.8181
2016-01-05,2020-01-05,2020-01-06,2021-01-04,10,160,4.727,0.0434,0.8731
2017-01-05,2021-01-05,2021-01-05,2022-01-04,35,200,3.6072,-0.2722,0.0369
2018-01-05,2022-01-05,2022-01-05,2023-01-04,10,130,1.2124,-0.2954,-0.1391
2019-01-05,2023-01-05,2023-01-05,2024-01-04,10,140,0.9987,-0.4059,-0.0063
2020-01-05,2024-01-05,2024-01-05,2025-01-03,25,100,0.1254,-0.1862,-0.0839
2021-01-05,2025-01-05,2025-01-06,2025-12-31,20,100,-0.3921,-0.3214,-0.0318
2022-01-05,2026-01-05,2026-01-05,2026-04-24,15,100,-0.4224,-0.1254,0.059
