train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2016-03-03,2020-03-03,2020-03-03,2021-03-02,20,100,3.6932,0.3017,-0.1093
2017-03-03,2021-03-03,2021-03-03,2022-03-02,20,100,3.1989,-0.0265,0.1224
2018-03-03,2022-03-03,2022-03-03,2023-03-02,20,100,3.1838,-0.2226,-0.0984
2019-03-03,2023-03-03,2023-03-03,2024-03-01,35,100,1.9697,1.3313,1.7191
2020-03-03,2024-03-03,2024-03-04,2025-02-28,45,100,1.7748,0.1397,0.4841
2021-03-03,2025-03-03,2025-03-03,2026-03-02,50,110,2.8354,2.3717,4.5764
2022-03-03,2026-03-03,2026-03-03,2026-04-24,50,110,20.8459,0.4102,0.4102
