train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2018-06-11,2022-06-11,2022-06-13,2023-06-09,15,150,5.1347,-0.5037,-0.1524
2019-06-11,2023-06-11,2023-06-12,2024-06-07,35,200,4.2987,-0.2651,-0.0665
2020-06-11,2024-06-11,2024-06-11,2025-06-10,40,190,0.8509,0.3798,0.2894
2021-06-11,2025-06-11,2025-06-11,2026-04-24,40,190,-0.1335,0.5901,0.8652
