train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,50,140,1.9567,-0.0046,0.6166
2016-01-05,2020-01-05,2020-01-06,2021-01-04,50,140,3.0287,0.1639,0.7453
2017-01-05,2021-01-05,2021-01-05,2022-01-04,30,130,2.4137,-0.099,-0.2236
2018-01-05,2022-01-05,2022-01-05,2023-01-04,25,100,1.047,-0.2274,-0.2641
2019-01-05,2023-01-05,2023-01-05,2024-01-04,15,130,1.0982,-0.007,0.0793
2020-01-05,2024-01-05,2024-01-05,2025-01-03,20,120,0.6137,0.1941,0.4113
2021-01-05,2025-01-05,2025-01-06,2025-12-31,15,170,0.6709,0.0348,0.1038
2022-01-05,2026-01-05,2026-01-05,2026-04-24,20,180,0.9935,-0.0722,0.0193
