train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2016-03-03,2020-03-03,2020-03-03,2021-03-02,45,180,2.9875,0.0371,-0.1093
2017-03-03,2021-03-03,2021-03-03,2022-03-02,10,190,2.949,-0.1293,0.1224
2018-03-03,2022-03-03,2022-03-03,2023-03-02,35,100,3.2607,-0.2337,-0.0984
2019-03-03,2023-03-03,2023-03-03,2024-03-01,50,100,2.1576,1.7736,1.7191
2020-03-03,2024-03-03,2024-03-04,2025-02-28,50,100,2.6103,0.5145,0.4841
2021-03-03,2025-03-03,2025-03-03,2026-03-02,45,120,3.3607,2.3717,4.5764
2022-03-03,2026-03-03,2026-03-03,2026-04-24,15,150,20.6775,0.4102,0.4102
