train_start,train_end,test_start,test_end,best_short,best_long,in_sample_return,oos_strategy_return,oos_market_return
2015-01-05,2019-01-05,2019-01-07,2020-01-03,25,110,0.6187,0.1773,0.2596
2016-01-05,2020-01-05,2020-01-06,2021-01-04,50,100,0.7539,0.0935,0.0553
2017-01-05,2021-01-05,2021-01-05,2022-01-04,50,100,0.7469,0.1371,0.2518
2018-01-05,2022-01-05,2022-01-05,2023-01-04,50,100,0.48,-0.0303,-0.0569
2019-01-05,2023-01-05,2023-01-05,2024-01-04,20,110,0.5062,0.1187,0.1858
2020-01-05,2024-01-05,2024-01-05,2025-01-03,20,120,0.5018,0.1871,0.2513
2021-01-05,2025-01-05,2025-01-06,2025-12-31,35,100,0.6619,-0.1183,-0.0321
2022-01-05,2026-01-05,2026-01-05,2026-04-24,45,110,0.302,0.0063,-0.0061
