date,symbol,adjust,open,high,low,close,pre_close,change,pct_change,volume,amount,source,updated_at
2018-06-11,300750,raw,30.17,36.2,30.17,36.2,,,,788.29,2845.471,tushare,2026-04-26 00:32:12
2018-06-12,300750,raw,39.82,39.82,39.82,39.82,36.2,3.6199999999999974,10.0,265.79,1058.375,tushare,2026-04-26 00:32:12
2018-06-13,300750,raw,43.8,43.8,43.8,43.8,39.82,3.979999999999997,9.99,450.3,1972.314,tushare,2026-04-26 00:32:12
2018-06-14,300750,raw,48.18,48.18,48.18,48.18,43.8,4.380000000000003,10.0,742.67,3578.184,tushare,2026-04-26 00:32:12
2018-06-15,300750,raw,53.0,53.0,53.0,53.0,48.18,4.82,10.0,2565.1,13595.03,tushare,2026-04-26 00:32:12
2018-06-19,300750,raw,58.3,58.3,58.3,58.3,53.0,5.299999999999997,10.0,11174.28,65146.052,tushare,2026-04-26 00:32:12
2018-06-20,300750,raw,64.13,64.13,64.13,64.13,58.3,5.829999999999998,10.0,13103.82,84034.797,tushare,2026-04-26 00:32:12
2018-06-21,300750,raw,70.54,70.54,70.54,70.54,64.13,6.410000000000011,10.0,12316.6,86881.296,tushare,2026-04-26 00:32:12
2018-06-22,300750,raw,72.0,72.71,63.49,66.55,70.54,-3.990000000000009,-5.66,1281705.99,8599728.955,tushare,2026-04-26 00:32:12
2018-06-25,300750,raw,68.2,71.6,67.22,69.19,66.55,2.6400000000000006,3.97,699819.99,4868406.844,tushare,2026-04-26 00:32:12
2018-06-26,300750,raw,67.89,75.55,67.1,74.18,69.19,4.990000000000009,7.21,625535.47,4537098.812,tushare,2026-04-26 00:32:12
2018-06-27,300750,raw,74.21,74.93,71.77,74.09,74.18,-0.09000000000000341,-0.12,441388.62,3241043.472,tushare,2026-04-26 00:32:12
2018-06-28,300750,raw,73.3,75.39,67.44,68.21,74.09,-5.88000000000001,-7.94,530809.81,3770134.24,tushare,2026-04-26 00:32:12
2018-06-29,300750,raw,68.68,74.3,67.77,71.96,68.21,3.75,5.5,456985.75,3231958.793,tushare,2026-04-26 00:32:12
2018-07-02,300750,raw,70.79,71.48,69.11,70.0,71.96,-1.9599999999999937,-2.72,324701.82,2278646.004,tushare,2026-04-26 00:32:12
2018-07-03,300750,raw,70.2,71.19,65.85,69.29,70.0,-0.7099999999999937,-1.01,339100.64,2337186.967,tushare,2026-04-26 00:32:12
2018-07-04,300750,raw,68.15,68.15,65.5,65.92,69.29,-3.3700000000000045,-4.86,262821.97,1749919.477,tushare,2026-04-26 00:32:12
2018-07-05,300750,raw,65.0,71.88,64.88,68.81,65.92,2.8900000000000006,4.38,343377.83,2343510.066,tushare,2026-04-26 00:32:12
2018-07-06,300750,raw,68.81,74.5,68.7,70.88,68.81,2.069999999999993,3.01,492134.27,3511358.606,tushare,2026-04-26 00:32:12
2018-07-09,300750,raw,70.8,71.57,69.11,71.55,70.88,0.6700000000000017,0.95,310689.79,2183986.505,tushare,2026-04-26 00:32:12
