date,symbol,adjust,open,high,low,close,pre_close,change,pct_change,volume,amount,source,updated_at
2018-06-11,300750,hfq,30.17,36.2,30.17,36.2,25.14,11.060000000000002,43.99,788.29,2845.471,tushare,2026-04-26 00:32:38
2018-06-12,300750,hfq,39.82,39.82,39.82,39.82,36.2,3.6199999999999974,10.0,265.79,1058.375,tushare,2026-04-26 00:32:38
2018-06-13,300750,hfq,43.8,43.8,43.8,43.8,39.82,3.979999999999997,9.99,450.3,1972.314,tushare,2026-04-26 00:32:38
2018-06-14,300750,hfq,48.18,48.18,48.18,48.18,43.8,4.380000000000003,10.0,742.67,3578.184,tushare,2026-04-26 00:32:38
2018-06-15,300750,hfq,53.0,53.0,53.0,53.0,48.18,4.82,10.0,2565.1,13595.03,tushare,2026-04-26 00:32:38
2018-06-19,300750,hfq,58.3,58.3,58.3,58.3,53.0,5.299999999999997,10.0,11174.28,65146.052,tushare,2026-04-26 00:32:38
2018-06-20,300750,hfq,64.13,64.13,64.13,64.13,58.3,5.829999999999998,10.0,13103.82,84034.797,tushare,2026-04-26 00:32:38
2018-06-21,300750,hfq,70.54,70.54,70.54,70.54,64.13,6.410000000000011,10.0,12316.6,86881.296,tushare,2026-04-26 00:32:38
2018-06-22,300750,hfq,72.0,72.71,63.49,66.55,70.54,-3.990000000000009,-5.66,1281705.99,8599728.955,tushare,2026-04-26 00:32:38
2018-06-25,300750,hfq,68.2,71.6,67.22,69.19,66.55,2.6400000000000006,3.97,699819.99,4868406.844,tushare,2026-04-26 00:32:38
2018-06-26,300750,hfq,67.89,75.55,67.1,74.18,69.19,4.990000000000009,7.21,625535.47,4537098.812,tushare,2026-04-26 00:32:38
2018-06-27,300750,hfq,74.21,74.93,71.77,74.09,74.18,-0.09000000000000341,-0.12,441388.62,3241043.472,tushare,2026-04-26 00:32:38
2018-06-28,300750,hfq,73.3,75.39,67.44,68.21,74.09,-5.88000000000001,-7.94,530809.81,3770134.24,tushare,2026-04-26 00:32:38
2018-06-29,300750,hfq,68.68,74.3,67.77,71.96,68.21,3.75,5.5,456985.75,3231958.793,tushare,2026-04-26 00:32:38
2018-07-02,300750,hfq,70.79,71.48,69.11,70.0,71.96,-1.9599999999999937,-2.72,324701.82,2278646.004,tushare,2026-04-26 00:32:38
2018-07-03,300750,hfq,70.2,71.19,65.85,69.29,70.0,-0.7099999999999937,-1.01,339100.64,2337186.967,tushare,2026-04-26 00:32:38
2018-07-04,300750,hfq,68.15,68.15,65.5,65.92,69.29,-3.3700000000000045,-4.86,262821.97,1749919.477,tushare,2026-04-26 00:32:38
2018-07-05,300750,hfq,65.0,71.88,64.88,68.81,65.92,2.8900000000000006,4.38,343377.83,2343510.066,tushare,2026-04-26 00:32:38
2018-07-06,300750,hfq,68.81,74.5,68.7,70.88,68.81,2.069999999999993,3.01,492134.27,3511358.606,tushare,2026-04-26 00:32:38
2018-07-09,300750,hfq,70.8,71.57,69.11,71.55,70.88,0.6700000000000017,0.95,310689.79,2183986.505,tushare,2026-04-26 00:32:38
2018-07-10,300750,hfq,75.0,75.89,71.66,72.4,71.55,0.8500000000000085,1.19,364844.01,2666043.239,tushare,2026-04-26 00:32:38
2018-07-11,300750,hfq,70.0,78.94,69.58,77.06,72.4,4.659999999999997,6.44,491208.05,3695050.773,tushare,2026-04-26 00:32:38
2018-07-12,300750,hfq,76.03,84.77,75.6,84.77,77.06,7.709999999999994,10.01,430852.12,3430182.907,tushare,2026-04-26 00:32:38
2018-07-13,300750,hfq,82.0,88.47,81.03,82.7,84.77,-2.069999999999993,-2.44,482020.55,4049051.405,tushare,2026-04-26 00:32:38
2018-07-16,300750,hfq,82.7,84.75,80.1,83.9,82.7,1.2000000000000028,1.45,295151.96,2439742.028,tushare,2026-04-26 00:32:38
2018-07-17,300750,hfq,83.11,84.17,79.66,82.28,83.9,-1.6200000000000045,-1.93,286153.49,2336837.084,tushare,2026-04-26 00:32:38
2018-07-18,300750,hfq,82.28,84.37,80.11,82.28,82.28,0.0,0.0,271138.39,2233771.784,tushare,2026-04-26 00:32:38
2018-07-19,300750,hfq,82.0,85.15,80.67,82.89,82.28,0.6099999999999994,0.74,250744.83,2089886.953,tushare,2026-04-26 00:32:38
2018-07-20,300750,hfq,82.5,91.18,82.01,90.93,82.89,8.040000000000006,9.7,426956.35,3750334.637,tushare,2026-04-26 00:32:38
2018-07-23,300750,hfq,89.0,90.54,87.55,88.62,90.93,-2.3100000000000023,-2.54,250143.52,2223986.14,tushare,2026-04-26 00:32:38
2018-07-24,300750,hfq,88.5,92.96,87.5,91.77,88.62,3.1499999999999915,3.55,265010.25,2395962.685,tushare,2026-04-26 00:32:38
2018-07-25,300750,hfq,91.0,95.08,82.59,82.59,91.77,-9.179999999999993,-10.0,457193.48,4027958.763,tushare,2026-04-26 00:32:38
2018-07-26,300750,hfq,80.5,82.6,76.6,78.2,82.59,-4.390000000000001,-5.32,392869.99,3115796.617,tushare,2026-04-26 00:32:38
2018-07-27,300750,hfq,78.0,78.64,75.67,76.05,78.2,-2.1500000000000057,-2.75,228095.84,1748397.062,tushare,2026-04-26 00:32:38
2018-07-30,300750,hfq,76.5,77.34,75.0,76.85,76.05,0.7999999999999972,1.05,180418.46,1377263.289,tushare,2026-04-26 00:32:38
2018-07-31,300750,hfq,76.78,76.79,70.51,72.22,76.85,-4.6299999999999955,-6.02,281283.07,2055880.224,tushare,2026-04-26 00:32:38
2018-08-01,300750,hfq,72.0,73.63,71.02,71.42,72.22,-0.7999999999999972,-1.11,179336.49,1298707.855,tushare,2026-04-26 00:32:38
2018-08-02,300750,hfq,70.4,73.29,70.05,72.56,71.42,1.1400000000000006,1.6,198535.29,1429095.207,tushare,2026-04-26 00:32:38
2018-08-03,300750,hfq,71.76,73.14,68.66,69.6,72.56,-2.960000000000008,-4.08,172888.67,1223071.469,tushare,2026-04-26 00:32:38
2018-08-06,300750,hfq,69.0,71.08,67.6,69.65,69.6,0.05000000000001137,0.07,157069.45,1096989.857,tushare,2026-04-26 00:32:38
2018-08-07,300750,hfq,70.48,74.46,70.0,73.79,69.65,4.140000000000001,5.94,199649.47,1445537.173,tushare,2026-04-26 00:32:38
2018-08-08,300750,hfq,73.5,73.58,71.11,71.52,73.79,-2.2700000000000102,-3.08,147708.17,1067594.665,tushare,2026-04-26 00:32:38
2018-08-09,300750,hfq,71.4,75.66,70.3,74.06,71.52,2.5400000000000063,3.55,184748.64,1364797.399,tushare,2026-04-26 00:32:38
2018-08-10,300750,hfq,73.6,74.49,73.02,74.44,74.06,0.37999999999999545,0.51,116738.6,862092.551,tushare,2026-04-26 00:32:38
2018-08-13,300750,hfq,73.0,74.19,72.03,74.01,74.44,-0.4299999999999926,-0.58,109495.57,800760.025,tushare,2026-04-26 00:32:38
2018-08-14,300750,hfq,73.8,73.89,71.44,71.57,74.01,-2.440000000000012,-3.3,117356.18,847545.777,tushare,2026-04-26 00:32:38
2018-08-15,300750,hfq,70.98,72.03,69.0,69.11,71.57,-2.4599999999999937,-3.44,129167.05,905177.224,tushare,2026-04-26 00:32:38
2018-08-16,300750,hfq,68.0,69.88,66.21,68.99,69.11,-0.12000000000000455,-0.17,107152.93,733358.634,tushare,2026-04-26 00:32:38
2018-08-17,300750,hfq,69.9,70.51,68.1,68.16,68.99,-0.8299999999999983,-1.2,82248.37,570722.229,tushare,2026-04-26 00:32:38
2018-08-20,300750,hfq,67.88,69.11,66.0,68.95,68.16,0.7900000000000063,1.16,109229.29,739769.193,tushare,2026-04-26 00:32:38
2018-08-21,300750,hfq,68.97,70.78,68.02,69.57,68.95,0.6199999999999903,0.9,102088.39,709924.23,tushare,2026-04-26 00:32:38
2018-08-22,300750,hfq,69.06,70.25,67.21,67.47,69.57,-2.0999999999999943,-3.02,89999.17,617772.713,tushare,2026-04-26 00:32:38
2018-08-23,300750,hfq,67.65,69.65,67.08,69.1,67.47,1.6299999999999955,2.42,121931.36,835080.332,tushare,2026-04-26 00:32:38
2018-08-24,300750,hfq,67.81,71.2,67.7,68.8,69.1,-0.29999999999999716,-0.43,133609.32,931622.755,tushare,2026-04-26 00:32:38
2018-08-27,300750,hfq,68.58,70.98,67.89,70.46,68.8,1.6599999999999966,2.41,129150.92,900979.594,tushare,2026-04-26 00:32:38
2018-08-28,300750,hfq,70.61,74.32,70.4,73.01,70.46,2.5500000000000114,3.62,188139.62,1362031.257,tushare,2026-04-26 00:32:38
2018-08-29,300750,hfq,72.6,73.5,71.81,73.02,73.01,0.009999999999990905,0.01,103338.37,749871.852,tushare,2026-04-26 00:32:38
2018-08-30,300750,hfq,73.19,74.0,69.63,69.99,73.02,-3.030000000000001,-4.15,136818.09,979226.463,tushare,2026-04-26 00:32:38
2018-08-31,300750,hfq,68.49,69.2,65.01,65.5,69.99,-4.489999999999995,-6.42,159012.13,1072916.773,tushare,2026-04-26 00:32:38
2018-09-03,300750,hfq,64.8,64.8,61.0,63.26,65.5,-2.240000000000002,-3.42,159108.05,998632.539,tushare,2026-04-26 00:32:38
2018-09-04,300750,hfq,63.2,64.25,62.76,63.85,63.26,0.5900000000000034,0.93,80675.58,512634.921,tushare,2026-04-26 00:32:38
2018-09-05,300750,hfq,63.6,63.98,61.39,61.39,63.85,-2.460000000000001,-3.85,96892.81,604400.369,tushare,2026-04-26 00:32:38
2018-09-06,300750,hfq,60.6,62.65,60.32,61.84,61.39,0.45000000000000284,0.73,88540.73,547542.957,tushare,2026-04-26 00:32:38
2018-09-07,300750,hfq,62.49,64.88,62.21,63.32,61.84,1.4799999999999969,2.39,127485.86,813256.86,tushare,2026-04-26 00:32:38
2018-09-10,300750,hfq,63.56,63.79,61.0,61.35,63.32,-1.9699999999999989,-3.11,65451.0,404054.151,tushare,2026-04-26 00:32:38
