date,symbol,adjust,open,high,low,close,pre_close,change,pct_change,volume,amount,source,updated_at
2015-01-05,000333,hfq,72.79,78.59,72.79,78.02,71.65,6.36999999999999,8.89,974089.91,2869142.8683,tushare,2026-04-26 00:36:26
2015-01-06,000333,hfq,77.96,84.83,76.92,82.79,78.02,4.77000000000001,6.11,871277.7,2743939.0322,tushare,2026-04-26 00:36:26
2015-01-07,000333,hfq,82.82,84.41,80.73,82.64,82.79,-0.15000000000000568,-0.18,368274.28,1158683.57,tushare,2026-04-26 00:36:26
2015-01-08,000333,hfq,82.14,85.54,80.68,83.81,82.64,1.1700000000000017,1.42,531174.88,1697994.8595,tushare,2026-04-26 00:36:26
2015-01-09,000333,hfq,83.47,85.64,81.18,81.23,83.81,-2.5799999999999983,-3.08,433168.49,1390729.2093,tushare,2026-04-26 00:36:26
2015-01-12,000333,hfq,81.15,85.25,79.64,83.6,81.23,2.3699999999999903,2.92,438234.71,1396137.8212,tushare,2026-04-26 00:36:26
2015-01-13,000333,hfq,83.58,87.42,82.27,86.69,83.6,3.0900000000000034,3.7,455765.02,1491650.1051,tushare,2026-04-26 00:36:26
2015-01-14,000333,hfq,87.18,87.21,81.99,83.24,86.69,-3.450000000000003,-3.98,365269.91,1177626.0088,tushare,2026-04-26 00:36:26
2015-01-15,000333,hfq,83.16,84.73,81.07,83.68,83.24,0.44000000000001194,0.53,309027.57,978807.9269,tushare,2026-04-26 00:36:26
2015-01-16,000333,hfq,83.55,83.68,81.33,82.19,83.68,-1.490000000000009,-1.78,378343.97,1188067.5886,tushare,2026-04-26 00:36:26
2015-01-19,000333,hfq,78.33,80.94,73.97,76.95,82.19,-5.239999999999995,-6.38,618833.78,1831044.7782,tushare,2026-04-26 00:36:26
2015-01-20,000333,hfq,77.05,80.6,76.97,79.64,76.95,2.6899999999999977,3.5,445348.28,1341859.2594,tushare,2026-04-26 00:36:26
2015-01-21,000333,hfq,79.79,82.04,78.56,81.41,79.64,1.769999999999996,2.22,384730.0,1182623.4372,tushare,2026-04-26 00:36:26
